18044,የ40/60 ክስ ዛሬ የዋለው የፌደራሉ ከፍተኛ ፍርድ ቤት 8ኛ ፍ/ብሄር ችሎት የ40/60 እቤት እድለኞች(61ሰዎች) ባቀረቡት የጣልቃ መግባት አቤቱታ ላይ በከሳሽ ወገን ሆነው ጣልቃ እንግባ የሚል አቤቱታ ባቀረቡ ሰዎች አቤቱታ ላይና በ3ኛ ተከሳሽ (የአዲስ አበባ ከተማ የቁጠባ ቤቶች ልማት ኢንተርፕራይዝ) የእግድ ይነሳልኝ (ወይም የኪሳራ ገንዘብ ከሳሾች ያስይዙልኝ) አቤቱታ ተመልክቶ የሚከተሉትን ውሳኔዎች አሳልፏል። በ98 ሰዎች (መቶ ፐርሰንት የከፈሉ ተመስጋቢዎች) ክስ የ2ኛ ዙር የ40/60 እድለኞች ላይ የተጣለው እግድ እንዲነሳ ተወስኗል። ነገር ግን በ98 ከሳሾች ልክ 98 ቤቶች ብቻ ታግደው እንዲቆዮ ተወስኗል። በ61 (የ2ኛ ዙር የ40/60 እድለኞች) በክሱ ጣልቃ የእንግባ ጥያቄ ፍርድ ቤቱ ተቀብሏል ሌሎች በከሳሽ ወገን የጣልቃ እንግባ ጥያቄን ውድቅ አድርጓል የከሳሽ ክስ የማሻሻል ጥያቄን ተቀብሏል Via Housing in Addis Ababa,Non-Ad
18045,በኣለም አቀፍ ደረጃ ባለፉት 100 ኣመታት ውስጥ 90 በመቶ የሚሆኑ አገር በቀል የሰብል ዝርያዎች ከአርሶ አደሩ ማሳ ላይ ጠፍተዋል፡፡,Non-Ad
18046,ከግንቦት 11 እስከ 16 ቀን 2011 ኣም ባሉት 6 ቀናት በተደረገ ክትትል ግምታዊ ዋጋቸው 4 ሚሊየን 351 ሺህ 710 ብር የሆኑ የኮንትሮባንድ እቃዎች መያዝ መቻሉን የገቢዎች ሚኒስቴር አስታወቀ። ከእቃዎቹ ውስጥ አንድ ተሽከርካሪ በኮንትሮባንድ መልክ ሲገባ መያዙንም ነው ሚኒስቴሩ ያስታወቀው። የኮንትሮባንድ እቃዎቹ በቶጎጫሌ፣ ተፈሪ በርና ጭናክሰን መቆጣጠሪያ ጣቢያ የተያዙ ናቸው ተብሏል። እቃዎቹ የጉምሩክ ሰራተኞች፣ የመከላከያ ሰራዊት፣ ፌደራል ፖሊስ፣ የሶማሌ ክልል የአድማ ብተና ፖሊስና የአካባቢው ሚሊሻ ባደረጉት የጋራ ትብብር መያዛቸውም ነው የተገለፀው። ከግንቦት 3 እስከ ግንቦት 6 ቀን 2011 ኣም ባሉት ቀናት ብቻ ድሬዳዋ፣ ሀረርና ጅግጅጋ አካባቢዎች ከ6 ሚሊዮን ብር በላይ ግምታዊ ዋጋ ያለው የኮንትሮባንድ እቃ ተይዞ እንደነበር ከሚኒስቴሩ ያገኘነው መረጃ ያመላክታል። FBC,Non-Ad
18047,⬆️⬆️ስለ ደብረ ማርቆስ ዩኒቨርሲቲ አጭር መረጃ! ዩኒቨርሲቲው ውስጥ ከሚገኙ ሰዎች ያገኘሁት መረጃ: አንድ የዩኒቨርሲቲው የተማሪዎች ህብረት አባል የሆነ ተማሪ ትናንት ጠዋት 4 ሰአት አካባቢ በደረሰበት ድብደባ ህይወቱ አልፏል። የግጭቱ መነሻ እስካሁን አልታወቀም፣ ግን ሟቹ ሲረብሹ የነበሩ ተማሪዎችን ቪድዮ ሲቀርፅ ነበር ሲባል ሰምተናል። ምናልባት ፀቡ በዚህ የተነሳ ሊሆን ይችላል። አሁን ላይ ትምህርት ሙሉ ለሙሉ ተቋርጧል። ትናንት ህይወቱ ያለፈው ተማሪ የትግራይ ተወላጅ ነው። በዚህ ምክንያት ትናንት ምሽት የትግራይ ተማሪዎች አንድ አዳራሽ ውስጥ አድረዋል። ይህም ደህንነታቸውን ለመጠበቅ ታስቦ ይመስለናል። Via Elias Meseret,Media
18050,⬆️ እኔም አለኝ ቁስል ያንተን የሚመስል ግንቦት 20ግንቦት ሃያን በተመለከተ ጠቅላይ ሚኒስትር አቢይ አሕመድ ያስተላለፉት መልእክት።,Non-Ad
18051,ከትግራይ ብ/ክ/መንግስት የተሰጠ የሀዘን መግለጫ⬇️ በደብረማርቆስ ዩንቨርሲቲ ተማሪ የነበረ ወጣት ሰኣረ አብርሃ ህልፈተ ህይወት የት/ብ/ክ/መንግስት የተሰማዉ ጥልቅ ሃዘን እየገለፀ፤ ጉዳዩ በአፅንኦት እየተከታተለዉ የሚገኝ ሲሆን ወንጀለኞች ወደ ህግ እንዲቀርቡ እና አስፈላጊዉ ፍርድ እንዲያገኙ ከሚመለከተዉ አካል ሆኖ እንደሚሰራ እየገለፀ፤ ለሟች ቤተሰብ ወዳጅ ዘመድ ፅናቱ ይመኛል። የት/ብ/ክ/መንግስት 19/09/2011ኣ/ም መቐለ,Non-Ad
18054,የግንቦት 20 በኣልን ምክንያት በማድረግ ነገ 21 ጊዜ መድፍ ይተኮሳል⬇️ ነገ በመላ አገሪቱ የሚከበረውን የግንቦት 20 በኣልን ምክንያት በማድረግ ነገ ከማለዳው 12፡00 ላይ 21 ጊዜ መድፍ እንደሚተኮስ የመከላከያ ሚኒስቴር ኢንዶክትሪኔሽን ዋና ዳይሬክተር በላከልን መረጃ ገልጿል፡፡ Via : EBC,Non-Ad
18059,⬆️⬆️የደብረ ማርቆስ ከተማ ነዋሪዎች ስለ ችግሩ እና ስለ ቀጣይ የተማሪዎች ሰላም ተወያይተዋል። ድርጊቱን ያወገዙት ተወያዮቹ ችግር ፈጣሪዎቹን በማጋለጥ ለፀጥታ አካላት እንደሚሰጡም ቃል ገብተዋል። እስካሁን በድርጊቱ የተጠረጠሩ ተማሪዎች በቁጥጥር ስር መዋላቸውም ነው በውይይቱ የተገለፀው።ውይይቱን የተከታተለው ጋሻዬ ጌታሁን እንዳደረሰን መረጃ ሌሎች የዩኒቨርሲቲ ተማሪዎች የፀጥታ ስጋት እንዳይደርስባቸው ከጎናቸዉ እንደሚሆኑ ነዋሪዎቹ አረጋግጠዋል። በደብረ ማርቆስ ዩኒቨርሲቲ እሁድ ግንቦት 18/2011 ኣም የአንድ ተማሪ ህይወት ሲያልፋ ሶስት ተማሪዎች ቆስለዉ በህክምና ላይ እንደሚገኙ ተገልጿል። የችግሩ መንስኤ እስካሁን እንዳልታወቀም ነው ማብራሪያ የተሰጠው። የክልሉ የመንግስት ኮሚዩኒኬሽን ጉዳዮች ፅህፈት ቤትም የአማራ ብሄራዊ ክልላዊ መንግሥት እና ሕዝብ በደብረ ማርቆስ ዩኒቨርሲቲ ተመራቂ ተማሪ ላይ በደረሰዉ የሕይወት መጥፋት ከልብ ከማዘን ባሻገር ድርጊቱን አጥብቀው እንደሚያወግዙት ገልጿል። የክልሉ መንግሥት ከሕዝቡና ከሚመለከታቸው አካላት ጋር በመተባበር ጥቃት አድራሾችን ተከታትሎ ለሕግ እንደሚያቀርብም ነው ያስታወቀው። ለሟች ቤተሰቦች፣ ለጓደኞቹና ለዩኒቨርሲቲው ማሕበረሰብም መፅናናትን ተመኝቷል። ምንጭ:AMMA,Non-Ad
18062,⬆️የውጭ ጉዳይ ሚኒስትር አቶ ገዱ አንዳርጋቸው ለይፋዊ የስራ ጉብኝት ጅቡቲ ገብተዋል። የውጭ ጉዳይ ሚኒስትር አቶ ገዱ አንዳርጋቸው ለይፋዊ የስራ ጉብኝት ትናንት ማምሻውን ግንቦት 19 ቀን 2011 ኣም ወደ ጅቡቲ አቅንተዋል። ጅቡቲ አየር ማረፊያ ሲደርሱም በአገሪቱ አቻቸው ክቡር ሞሃመድ አሊ የሱፍና ሌሎች ከፍተኛ ባለስልጣናት አቀባበል ተደርጎላቸዋል። ክቡር ሚኒስትሩ የውጭ ጉዳይ ሚኒስትር ከሆኑ ወዲህ ጅቡቲን ሲጎበኙ የመጀመሪያቸው ሲሆን በቆይታቸውም ከአገሪቱ ከፍተኛ ባለስልጣናት ጋር ጠቃሚ የሁለትዮሽ ምክክሮችን እንደሚያደርጉ ይጠበቃል። Via : (mofa),Non-Ad
18063,የውጭ ጉዳይ ሚኒስቴር ካርታ የምጠቀመው ከካርታ ሥራዎች ኤጀንሲ ወስጄ ነው አለ የውጭ ጉዳይ ሚኒስቴር ቅዳሜ ግንቦት 17 ቀን 2011 ኣም በድረ ገፁ ላይ የተጠቀመውን የተሳሳተ ካርታ በማስመልከት ይቅርታ በመጠየቅ፣ ለእንደዚህ አይነት ይፋዊ ሥራዎች ካርታ የሚያገኘው ግን ከኢትጵያ ካርታ ሥራዎች ኤጀንሲ መሆኑን አስታወቀ፡፡ ይኼን ያሉት የውጭ ጉዳይ ሚኒስቴር ቃል አቀባይ አቶ ነብያት ጌታቸው ዛሬ ማክሰኞ ግንቦት 20 ቀን 2011 ኣም በሰጡት ጋዜጣዊ መግለጫ ላይ ነው፡፡ ይሁንና ይህ ካርታ ከየት እንደተገኘና ማን በድረ ገፁ ላይ እንደለጠፈው እንዳልታወቀ በመግለፅ፣ ይኼንን ለማወቅ በተቋሙ ባለሞያዎች እየተጠና መሆኑን የውጭ ጉዳይ ሚኒስቴር ቃል አቀባይ አቶ ነብያት ተናግረዋል፡፡ በውጭ ጉዳይ ሚኒስቴር ድረ ገፅ ላይ የተለጠፈው የአፍሪካ ፖለቲካዊ ካርታ ሶማሊያንና ኢትዮጵያን ብሎም ሁለቱ ሱዳኖችንና በመካከለኛው አፍሪካም ሁለቱን ኮንጎዎች የቀላቀለ ነበር፡፡ በዚህም ምክንያት በርካታ ሰዎች በማህበራዊ ድረ ገፆች ላይ ከፍተኛ ተቃውሞ የያስተጋቡ ሲሆን፣ በተለይ ከሶማሊያ በኩል የበረታ ተቃውሞ ተስተውሏል፡፡ ይህንን ተከትሎም፣ የውጭ ጉዳይ ሚኒስቴር ይቅርታ በመጠየቅ ከድረ ገፁ ላይ የተጠቀመውን ካርታ አጥፍቷል፡፡ ምንም እንኳን ይህንን ካርታ ማን እንደተጠቀመውና ከየት እንዳመጣው እየተጠና እንደሆነ አቶ ነብያት ቢናገሩም፣ የተቋሙ የአይሲቲ ባለሞያዎች ይህንን ለመለየት እንዴት ረጅም ጊዜ እንደወሰደባቸው፣ ብሎም በተቋሙ ድረ ገፅና በማህበራዊ ገፆች ላይ የሚሰሩ በባለሞያዎች ሞያዊ ክህሎትና ብቃት ምን እንደሚመስል በሪፖርተር የተጠየቁትን ጥያቄ ሳይመልሱ አልፈዋል፡፡ በሚኒስቴር መሥሪያ ቤቱ ድረ ገፅ ላይ የተፃፈውን ይቅርታ በመግለጫ የደገሙት አቶ ነብያት፣ እንደነርሱ ያሉ ተቋማት ትልቅ በመሆናቸው ካርታዎቻቸውን ከሚታወቅ ምንጭ መውሰድ እንዳለባቸው በማስታወቅ፣ ካርታዎችን ከኢትዮጵያ ካርታ ሥራዎች ኤጀንሲ እንወስዳለን ሲሉም ገልፀዋል፡ ምንጭ:Reporter,Non-Ad
18064,ፖሊስ ባለፈው አርብ አንድን የደብረ ማርቆስ ዩኒቨርስቲ ተማሪ በመግደል የጠረጠራቸውን ተማሪዎች በቁጥጥር ስር ማዋሉን ፋና ብሮድካስት ዘግቧል፡፡ በዩኒቨርስቲ የኢኮኖሚክስ 3ኛ አመት ተማሪ የነበረው ሰኣረ አብርሃ የተገደለው በድንጋይ ተደብድቦ ነበር፡፡ ጥቃት አድራሾች ፊታቸውን የሸፈኑ ነበሩ፤ ግርግርና ጩኸት በሌለበት ጥቃቱን አድርሰው ከግቢው ከወጡ በኋላ ግን ወደ ጫካ ሲገቡ ፀጥታ ሃይሎች በቁጥጥር ስር አውለዋቸዋል፡፡ ስንት ተጠርጣሪዎች እንደተያዙ ግን ዘገባው የገለፀው ነገር የለም፡፡ FBC,Non-Ad
18065,ኦነግ ባሁኑ ጊዜ በእዙ ስር አንድም ወታደራዊ ሃይል እንደሌለ የግንባሩ ቃል አቀባይ ቶሌራ አደባ ለአዲስ ዘመን ተናግረዋል፡፡ ቃል አቀባዩ እንዳሉት ግንባሩ የትጥቅ ትግሉን አቁሞ፣ ታጣቂዎቹን በሙሉ ለአባገዳዎችና ለኦሮሞ ሕዝብ አስረክቧል፡፡ ባሁኑ ወቅት ኦነግ ሲቪል እንጅ ወታደር እንደማያደራጅም አክለው ገልፀዋል፡፡ ያም ሆኖ በኦሮሚያ ክልልም ሆነ በአንዳንድ አካባቢዎች የሚከሰቱ የፀጥታ ችግሮችን ከኦነግ ጋር ማያያዝ እየተለመደ መጥቷል ሲሉም አማረዋል።,Non-Ad
18069,ህብረተሰቡ የተሰቀሉ የአልኮል ማስታወቂያ ቢልቦርዶች ሲመለከት በ8482 በመደወል ጥቆማ እንዲሰጥ ተጠየቀ ። በህዝብ ተወካዮች ምክር ቤት የወጣው አዋጅ ቁጥር 1112/2011 የአልኮል ምርት በማንኛውም በብሮድካስትና ቢል ቦርድ ማስተዋወቅ የተከለከሉ ድንጋጌዎች መውጣቱን ተከትሎ አብዛኛው የአልኮል ምርት አምራቾች ህጉን ተከትሎ በአ/አ ስታዲየም ዙሪያና በተለያዩ ቦታዎች የተሰቀሉ ቢልቦርዶችን በማንሳት ላይ ላይ መሆናቸውን የኢትዮጵያ የምግብና መድሃኒት ቁጥጥር ባለስልጣን አስታውቋል። ሆኖም በአንዳንድ ቦታዎች እስካሁን ድረስ የቢልቦርድ ማስታወቂያ ያልተነሱ መሆኑንና የአልኮል አምራች ድርጅትና የማስታወቂያ ሰሪ ድርጅቶች በየቦታው የተሰቀለውን ቢልቦርድ እንዲያነሱ አሳስቦ ህብረተሰቡም በየቦታው የተሰቀሉ ቢልቦርዶች ሲመለከት በ8482 በመደወል ጥቆማ እንዲሰጥ ጠይቋል ። በህዝብ ተወካዬች ም/ቤት በቅርቡ በፀደቀውን የምግብና መድሃኒት አስተዳደር አዋጅ 1112 መሰረት ከግንቦት 21 ጀምሮ የአልኮል ማስታወቂያዎችን በብሮድካስት ማስተዋወቅ የሚከለክለው ህግ ተግባራዊ እንደሚያደርግ መግለፁ ይታወሳል ። ምንጭ:Walta,Non-Ad
18070,የኣለም ባንክ ለኢትዮጵያ የ550 ሚሊየን ዶላር የብድር እና እርዳታ ስምምነት አፀደቀ። በስምምነቱ 200 ሚሊየን ዶላሩ ለታዳሽ ሃይል ማሻሻያ ፕሮግራም የሚውል ሲሆን፥ 350 ሚሊየን ዶላሩ ደግሞ የአርብቶና ከፊል አርብቶ አደሮችን ተጠቃሚነት ለማሻሻል የሚውል ነው። ከዚህ ውስጥ 270 ሚሊየን ዶላሩ ድጋፍ ሲሆን ቀሪው ደግሞ ብድር ነው። በሃይሉ ዘርፍ የተደረገው 200 ሚሊየን ዶላር ድጋፍ መንግስት በሃይል ዘርፍ ለሚያከናውነው የማሻሻያ ፕሮግራምና በታዳሽ ሃይል የግሉን ዘርፍ ተሳትፎ ለማሳደግ ለሚያከናውነው ፕሮግራም ማስፈፀሚያ የሚውል ነው ተብሏል። ድጋፉም በሃገሪቱ እየተካሄዱ ካሉ የሃይድሮ ፓወር ኤሌክትሪክ ሃይል ማመንጫዎች ባለፈ፥ ከፀሃይና ነፋስ 1 ሺህ ሜጋ ዋት ለማመንጨት ለሚካሄደው ፕሮጀክት ይውላል።ከዚህ በተጨማሪም በሃይሉ ዘርፍ የግሉን ሴክተር አቅም ለማሳደግ የሚደረገውን ጥረት ያግዛልም ነው ያለው ባንኩ።በኢትዮጵያ፣ ሱዳንና ደቡብ ሱዳን የኣለም ባንክ ዳይሬክተር ካሮሊን ተርክ ፕሮግራሙ፥ በዘርፉ ለሚሰማሩ የግሉ ዘርፍ ከ1 ነጥብ 5 ቢሊየን ዶላር በላይ ፈሰስ ማድረግ የሚያስችል አቅም እንዳለው ተናግረዋል። የባንኩ የዳይሬክተሮች ቦርድ ከሃይሉ ዘርፍ ባለፈም የአርብቶ አደሮችን ህይዎት ለማሻሻል የሚያስችል የ350 ሚሊየን ዶላር ብድርና ድጋፍም አፅድቋል። ከዚህ ውስጥ 70 ሚሊየን ዶላሩ እርዳታ ቀሪው ደግሞ ብድር ሲሆን፥ የ2 ነጥብ 5 ሚሊየን አርብቶና ከፊል አርብቶ አደሮችን ህይዎት ለማሻሻል እንደሚውል ተገልጿል።ስምምነቱ በተለይም በአየር ንብረት ለውጥ ተጠቂ የሆኑና በዝቅተኛ አካባቢዎች የሚገኙ አርብቶና ከፊል አርብቶ አደሮችን ተጠቃሚ የሚያደርግ ነው ተብሏል። የአርብቶ አደሮችን የአየር ንብረት ተጋላጭነት በመቀነስ የምግብ ዋስትናን ለማረጋገጥ የሚደረገውን ጥረት ማገዝ፣ የፕሮግራሙ ተጠቃሚዎች ቅድሚያ የሚሰጧቸውን አካባቢያዊ የልማት ፕሮግራሞች በመለየትና በማስተዳደር ተጠቃሚ እንዲሆኑ ማድረግ የፕሮግራሙ አካል መሆኑን፥ በኢትዮጵያ፣ ሱዳንና ደቡብ ሱዳን የኣለም ባንክ ዳይሬክተር ካሮሊን ተርክ ገልፀዋል። ምርታማነትን ማሳደግ፣ የገበያ ትስስር መፍጠር፣ የልማት ተጠቃሚነታቸውን ማሳደግ እንዲሁም ተጠቃሚዎችን እንደ አፈርና ውሃ እቀባ ባሉ የአካባቢ ጥበቃዎች ላይ ማሳተፍም የፕሮግራሙ አካል ነው ብለዋል። ይህም በአየር ንብረት ለውጥ ሳቢያ በማህበረሰቡ ላይ የሚደርሰውን ተፅእኖና ተጎጅነት በመቀነስ ማህበራዊ አገልግሎቶችን እና መሰረተ ልማቶችን ተደራሽ ለማድረግ ያስችላል ነው የተባለው።ከዚህ ባለፈም ፕሮግራሙ በአርብቶ አደሩ አካባቢ ዘመናዊ አሰራርን ተደራሽ በማድረግ የእንስሳት ምርታማነትን በማሳደግ በአምራችና በግሉ ዘርፍ መካከል ያለውን የገበያ ትስስር ማሳደግ ላይ ትኩረቱን ያደርጋል። ምንጭ:FBC,Non-Ad
18071,ኦነግ ከዚህ በኋላ ታጥቆ የሚንቀሳቀስ ሰራዊት እንደማይኖረው አስታወቀ። በአቶ ዳውድ ኢብሳ የሚመራው ኦነግ ከኦዴፓና ከኦሮሚያ ብሄራዊ ክልላዊ መንግስት ጋር በጋራ ለመስራት ተስማማ።በሃገር ውስጥ ሲንቀሳቀስ የነበረውን የኦነግ ታጣቂ ወደ ካምፕ ለማስገባት የተሰራው ስራ ላይ የማጠቃለያ ሪፖርት ዛሬ ቀርቧል። ሪፖርቱ በመንግስትና በኦነግ የእርቀ ሰላም ኮሚቴና የሃገር ሽማግሌዎች አማካኝነት፥ የኦሮሚያ ክልል ምክትል ርእሰ መስተዳድር አቶ ሽመልስ አብዲሳ፣ የኦሮሞ ዴሞክራሲያዊ ፓርቲ ማእከላዊ ፅህፈት ቤት ሃላፊ አቶ አዲሱ አረጋ እና የኦነግ ሊቀ መንበር አቶ ዳውድ ኢብሳ በተገኙበት ነው የቀረበው። ከሪፖርቱ በኋላ የኦሮሚያ ብሄራዊ ክልላዊ መንግስት፣ የኦሮሞ ዴሞክራሲያዊ ፓርቲ እና የኦነግ አመራሮች፥ የክልሉን ህዝብ ተጠቃሚነትና አንድነት ለማረጋገጥ በጋራ እንደሚሰሩ አስታውቀዋል።ኦነግ የክልሉ መንግስት የህግ የበላይነትን ለማረጋገጥ የሚሰራቸውን ስራዎች እንደሚደግፍም ሊቀመንበሩ አቶ ዳውድ ኢብሳ ተናግረዋል።አያይዘውም ከዚህ በኋላ ታጥቆ የሚንቀሳቀስ ሰራዊት እንደማይኖርም ገልፀዋል። ምንጭ:FBC,Non-Ad
18072,የአተት ወረርሽኝ ምልክት ከአማራ ክልል በተጨማሪ በሌሎች ክልሎች መታየቱን የኢትዮጵያ የህብረተሰብ ጤና ኢንስቲትዩት አስታወቀ። የአተት ወረርሽኝ ምልክት ከአማራ ክልል በተጨማሪ በኦሮሚያና ሶማሌ ክልሎች መታየቱን የኢትዮጵያ የህብረተሰብ ጤና ኢንስቲትዩት አስታወቀ ፡፡ኢንስቲትዩቱ በላኵው ሳምንታዊ መግለጫ በአማራ ክልል 14 ሰዎች ከበሽታው ጋር በተያያዘ ህይወታቸው አልፏል ብሏል ፡፡ ከግንቦት 10/2011 ኣም ጀምሮ ግን በበሽታው የተያዘ አዲስ ህመምተኛ እንደሌለ አብራርቷል ፡፡ በኦሮሚያ ክልል ደግሞ ጭሮ ወረዳ 15 ሰዎች ፤ኦዳ ቡልቱ 68 ሰዎች የአተት በሽታ ምልክት የታየባቸው ሲሆን አስፈላጊው የላብራቶሪ መመርመሪያና የጤና ባለሙያዎች ወደ የስፍራዎቹ በመላክ የህክምና አገልግሎት እንዲያገኙ ተደርጓል፤በሶማሌያ ክልል ቦቆሎማዬ ወረዳ 33 ሰዎች የአተት ወረርሽኝ ምልክት የታየባቸው ሲሆን በወረዳዎቹ ወረርሽኙ እንዳይስፋፋ ክትትል እየተደረገ ይገኛል::በክልሎቹ የአተት በሽታን ለማከም የሚያስችል የህክምና ግብአት አተት ወደ ተጠረጠረባቸው ወረዳዎች በፍጥነት ማቅረብ እንዲቻል ኢንስቲትዩቱ በተለያዩ የመድሃኒት መጋዘኖች እንዲከማቹ እየተደረገ ነው ብሏል፡፡ ምንጭ:EBC,Non-Ad
18074,⬆️የፊቼ ጫምባላላ በኣል ከነገ ጀምሮ መከበር ይጀምራል የሲዳማ ብሄር ዘመን መለወጫ የፊቼ ጫምባላላ በኣል ከነገ ጀምሮ በተለያዩ ስነ ስርኣቶች መከበር ይጀምራል፡፡ የዋዜማ በኣሉ በዛሬው እለት በተለያዩ ስነ ስርኣች በጎዳና ላይ በሀዋሳ ከተማ ተከብሮ ውሏል፡፡ በሲዳማ ብሄር ባህላዊ ጭፈራ ቄጣላ ” እና በሌሎች ስነ ሰርኣቶች ነው በሃዋሳ ከተማ ጎዳናዎች የፊቼ ጫምባላላ ሲከበር የዋለው፡፡ በርካታ ባህላዊና ማህበራዊ ፋይዳዎች እንዳሉት የሚነገረው ፊቼ የሲዳማ ብሄር አንኳር የሆኑ ባህላዊ ገፅታዎች የሚንፀባረቁበት እንደሆነ ይነገራል፡፡ የሲዳማ ሕዝብ የዘመን መለወጫ በኣል ፊቼ ጫምባላላ የሰው ልጆች ወካይ ቅርስ ሆኖ በተባበሩት መንግሥታት የትምህርት የሳይንስና የባህል ድርጅት (ዩኔስኮ) መመዝገቡ የሚታወቅ ነው፡፡ በኣሉ ከነገ ጀምሮ በተለያዩ ስነ ስርኣቶች መከበር ይጀምራል፡፡ ምንጭ: FBC,Non-Ad
18081,⬆️እንኳን ለሲዳማ ብሄር ዘመን መለወጫ ፍቼ ጫንበላላ በኣል በሰላም አደረሳችሁ።,Non-Ad
18084,ተርፈዋል ‼️ ⬆️የኢትዮጵያ አየር መንገድ በናይጄሪያ በማረፍ ላይ ሳለ ባጋጠመው ከባድ ዝናብ አብራሪው በወሰደው ፈጣን እርምጃ ከአደጋ መትረፉ ተነገረ⬇️ ንብረትነቱ የኢትዮጵያ አየር መንድ የሆነ ቦይንግ 777 300 አውሮፕላን በትላንትናው እለት ከአዲስ አበባ ወደ ሌጎስ 393 መንገደኞችን አሳፍሮ ያቀናው በረራ ቁጥር ኢቲ 901 አውሮፕላን በማረፍ ላይ እያለ ከባድ ዝናብ መንደርደሪያ መስመሩን አስቶታል፡፡ በዚህ በረራ ውስጥ የቀድሞ የናይጄሪያ ፕሬዝዳንት ኦሊሴጉን ኦባሳንጆን ጨምሮ በርካታ የናይጄሪያ ባለሥልጣናት ተሳፍረው ነበር ። 393 መንገደኞችን አሳፍሮ ከአዲስ አበበ ቦሌ ኢንተርናሽናል የአውሮፕላን ማረፊያ የተነሳው ይህ አውሮፕላን ለአምስት ሰኣትታ ያለምንም ችግር በረራዉን አድርጎ በማረፍ ላይ እያለ ነበር ከባድ ዝናብና ነፋስ የማረፊያ አቅጣጫውን ያሳተው፡፡ በናይጄሪያዋ መዲና በሚገኘው ሙረተላ መሀመድ አለም አቀፍ የአውሮፕላን ማረፊያ አብራሪው አውሮፕላኑን በመኮብኮቢያው መጀመሪያ ረድፍ ማሳረፍ ሲገባው የአየር ሁኔታ በሶስተኛው ረድፍ አሳርፎታል፡፡ አብራሪው አውሮፕላኑን በማኮብኮቢያው በመጀመሪያው መስመር አለማሳረፉን ተረድቶ ዳግም ወደ አየር በማስነሳት ከ20 ደቂቃዎች በኋላ በሰላም አሳርፎታል፡፡ አብራሪው ይህን እርምጃ ባይወስድ ኖሮ በማኮብኮብ ሂደት የሚፈጠረው አደጋ ከባድ ነበርር ተብሏል፡፡ በዚህም የአውሮፕላኑ አብራሪ አደጋውን ተረድቶ በወሰደው አፀፋ በበርካታ የናይጀሪያ መገናኛ ብዙሃን ዘንድ አድናቆትን አስገኝቶለታል፡፡ ተጓዦች ከፍተኛ መደናገጥ ውስጥ ገብተው እንደነበርም በአውሮፕላ ውስጥ የነበረው የናይጄሪያ የዜና አገልግሎት ዘጋቢ ተናግሯል፡፡ ምንጭ፡ የናጀሪያ ዜና አገልግሎትና ሰሃራ ሪፖርተርስ,Media
18085,ከውጭ ከሚገቡ ያገለገሉ ተሽከርካሪዎች ላይ የተነሳው የ30 በመቶ የእርጅና ግብር ቅነሳ መመሪያው ከመውጣቱ በፊት የታዘዙ ተሽከርካሪዎችን አይመለከትም ብሏል የገቢዎች ሚኒስቴር፡፡ መመሪያው ከመውጣቱ በፊት ተገዝተው ወደ ሀገር ውስጥ እየተጓጓዙ ያሉትንና ለመጓጓዝ ዝግጁ የሆኑትን እንደማይመለከትም አስታውቋል፡፡ የባንክ ፈቃድ ማረጋገጫ ያገኙ ያገለገሉ እቃዎችን እንዲሁም ያለውጭ ምንዛሬ ክፍያ ተገዝተው ወደ ሀገር ውስጥ ለማስገባት የተጫኑ ያገለገሉ እቃዎችም መመሪያው እንደማይመለከታቸው ዋዜማ ተረድታለች። አንዳንድ አስመጭዎች እንደሚሉት መመሪያው ተግባራዊ ከመሆኑ ጋር ተያይዞ ወደ ሀገር ውስጥ በሚገቡ ያገለገሉ መኪናዎች ላይ በትንሹ የጨመረው ቀረጥ ከ80 ሺህ ብር በላይ ደርሷል። Wazema,Non-Ad
18086,የሲዳማ የሲዳማ ብሄረሰብ ዘመን መለወጫ ፊቼ ጨምበላላ አመታዊ በኣል በሀወሳ ከተማ በመከበር ላይ ነው፡፡ በበኣሉ ላይ የኦሮሚያ ክልል ምክትል ርእሰ መስተዳድር ሸመልስ አብዲሳ የተመራ ልኡክ ተገኝቷል፡፡ ጠቅላይ ሚንስትር አቢይ አሕመድም ለሲዳማ ሕዝብ የእንኳን አደረሳችሁ መልእክት አስተላልፈዋል፡፡ ፊቼ ጨምበላላን የተባበሩት መንግሥታት የትምህርት የሳይንስና የባህል ድርጅት (ዩኔስኮ) በልዩ ባህላዊ ቅርስነት መዝግቦታል፡፡ በተያያዘ ዜና የብሄረሰቡ መብት ተሟጋቾች የሲዳማ ሜዲያ ኔትወርክ” የተሰኘ የሳተላይት ቴሌቪዥን ሥርጭት ዛሬ መጀመራቸውን አስታውቀዋል፡፡,Non-Ad
